Frontier,2021,69718872.21705696
Summit,2018,185874239.87050113
Tianhe,2013,26753050.706392482
RoadRun,2008,43486160.38063561
Earth_Sim,2002,60813192.23070817
Asci_Red,1997,5194209.959924169
CM-5/1024,1993,279762.86589627375
Frontier,2021,15.924495897991676
Summit,2018,38.35979053056586
Tianhe,2013,80.20199003883941
RoadRunner,2008,1027.3318481050774
Earth_Simulator,2002,1699.7474665907578
Asci_Red,1997,8346.317860782921
CM-5/1024,1993,43039.64831292503
