Frontier,2021,1124129856.3756955
Summit,2018,2996989400.866529
Tianhe,2013,467313140.21710265
RoadRun,2008,902924165.01
Earth_Simulator,2002,357069856.9647289
Asci_Red,1997,6985574.894287471
CM-5/1024,1993,287264.86587994976
Frontier,2021,335.7480391545714
Summit,2018,891.6216213866422
Tianhe,2013,128.5783021531093
RoadRunner,2008,211.73408770614418
Earth_Simulator,2002,139.6824638786279
Asci_Red,1997,1213.2159704162377
CM-5/1024,1993,7395.414334144116
