Frontier,2021,8.63929113108205
Summit,2018,6.83943881206201
Tianhe,2013,4.13945412407309
RoadRunner,2008,3.08654533936998
Earth_Simulator,2002,19.80684773084937
Asci_Red,1997,20.700315422852825
CM-5/1024,1993,22.237271075303124
